contig_id	length	taxa_priority	taxid	Superkingdom	Phylum	Class	Order	Family	Genus	Species
G18F_V11__5449	6927	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G01M_8520_V__2838	6931	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7876_V1__10080	6946	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BAF3_V__9256	6951	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
G23J_8064V__3227	6955	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G03J_7869_V4__8195	6966	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G01M_8197_V__4775	6971	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G21F_7878_V2__9189	6978	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G01M_8418_V__2098	6978	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
G21F_7876_V1__6220	6989	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G01M_8520_V__5096	6994	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G23J_8060V__7712	6998	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G23J_8064V__1380	7006	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G01M_8418_V__5551	7008	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G23J_8064V__4615	7009	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
BAY1_V__3601	7024	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
MixMS20_V8__8597	7028	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G01M_8337_V__6948	7028	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BAX2_V__9551	7032	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G01M_8396_V__4284	7033	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BAF8_V__3264	7081	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G23J_7937V__7898	7083	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7878_V2__6152	7088	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G01M_8197_V__9387	7090	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
BAC3_V__474	7097	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BAC3_V__4752	7099	3	10744	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	unknown	unknown
G23J_7936V__3657	7100	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
G21F_7876_V1__4717	7109	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G23J_7937V__45	7112	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BAY9_V__8532	7120	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7878_V2__2387	7123	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G21F_7876_V1__441	7125	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G01M_8418_V__968	7146	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
BAX1_V__4080	7160	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
G21F_7876_V1__7162	7175	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G21F_7946_V4__7175	7176	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G23J_7940V__2496	7178	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G01M_8399_V__2670	7188	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G01M_8349_V__8348	7211	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G23J_7940V__7274	7213	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
MixMS20_V8__1981	7218	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BBD1_V__3191	7221	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
G01M_8653_V__7022	7237	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G01M_8193_V__1669	7240	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7876_V1__7202	7250	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G01M_8337_V__7475	7264	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BAX2_V__4080	7266	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
AZV1_V__2590	7277	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G23J7928V2__1965	7280	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BAJ2_V__6883	7282	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BCL5_V__3078	7291	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G01M_8520_V__8205	7295	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
AZS0_V__3568	7307	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G23J_7940V__5324	7312	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G01M_8768_V__7599	7314	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G01M_8653_V__9115	7318	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7876_V1__9020	7323	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7876_V1__9707	7343	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
AZS1_V__6771	7357	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G23J_8060V__9207	7361	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G18F_V14__6939	7371	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G23J_7936V__546	7381	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
BAS3_V__5547	7393	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G21F_7876_V1__7854	7395	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7947_V5__541	7410	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BAD2_V__2077	7418	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7878_V2__5311	7422	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G23J_8200V__3556	7427	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
AZP2_V__7508	7431	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
AZX4_V__6372	7431	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G23J_8064V__3403	7444	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
BAD2_V__884	7450	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G01M_8190_V__1859	7452	3	10501	Viruses	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	unknown	unknown
G21F_7878_V2__666	7463	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G01M_8653_V__578	7466	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
AWG1_V__5064	7474	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
G23J_7937V__6238	7509	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
G21F_7876_V1__7573	7532	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BAC3_V__9121	7540	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7878_V2__5239	7559	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
BAL2_V__8082	7564	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G23J_7940V__6927	7570	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G23J_7936V__7984	7574	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G23J_7937V__7932	7577	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
G01M_8653_V__4954	7600	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G01M_8399_V__8295	7606	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7947_V5__1198	7613	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
AZR1_V__2761	7629	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
G01M_8396_V__6502	7650	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
AZO9_V__7331	7650	3	10744	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	unknown	unknown
G23J_8066V__1330	7669	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7947_V5__897	7692	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G01M_8418_V__2465	7695	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G03J_7875_V2__8254	7699	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
BAD1_V__5838	7700	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BAH14_V__4546	7731	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7876_V1__7298	7734	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G23J_8064V__3565	7751	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
BAX2_V__4205	7767	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
AZB2_V__2724	7767	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G21F_7878_V2__4578	7774	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G01M_8337_V__8258	7777	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
BAM1_V__259	7799	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G21F_7878_V2__8955	7811	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
MixRN4_V3__835	7816	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7947_V5__3121	7832	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BBD1_V__4479	7837	3	10744	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	unknown	unknown
BBD0_V__6116	7842	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G23J_7940V__6252	7851	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
AZS1_V__2793	7857	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
AZB2_V__4921	7859	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G01M_8399_V__9032	7871	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G03J_7944_V3__3238	7890	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G23J_8064V__1805	7891	3	10744	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	unknown	unknown
BAH1_V__6661	7907	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
AZP1_V__1935	7923	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7876_V1__3919	7932	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BBD2_V__4942	7932	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G21F_7878_V2__6250	7939	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BCL5_V__181	7944	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G01M_8337_V__6470	7955	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BAL2_V__6822	7957	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G23J_7924V__8265	7969	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G21F_7878_V2__1817	7975	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G18F_V18__6785	7982	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
MixRN7_V4__3584	7985	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7878_V2__7838	7992	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G03J_7944_V3__10038	7993	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
BAX2_V__3519	7996	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G23J_8060V__5612	7997	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G01M_8653_V__8414	8008	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G23J_7937V__5618	8011	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
AZP1_V__709	8012	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G21F_7878_V2__2788	8015	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G01M_8520_V__1466	8020	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G23J7928V2__1314	8021	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
AZC3_V__5484	8024	3	10744	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	unknown	unknown
G21F_7947_V5__8819	8050	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7878_V2__7065	8066	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
BBD0_V__718	8071	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BAW1_V__7033	8072	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
BAL2_V__593	8083	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
BBN3_V__4676	8083	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7878_V2__3585	8092	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7878_V2__5073	8095	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G01M_8533_V__5275	8106	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BBD2_V__4653	8132	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
AZV1_V__2247	8140	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G01M_8337_V__7246	8149	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7947_V5__3198	8181	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G01M_8768_V__6513	8184	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
BAY4_V__1128	8190	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7878_V2__6870	8195	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G23J_7940V__5157	8201	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BAH1_V__5864	8210	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
G03J_7879_V5__1112	8226	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BAX1_V__7203	8229	3	10744	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	unknown	unknown
BAC3_V__4662	8242	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G23J_7940V__6177	8251	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
BAW1_V__1531	8293	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
G23J_7940V__4004	8323	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G01M_8520_V__3640	8330	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
G01M_8519_V__2680	8336	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BAD2_V__7881	8338	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BAW1_V__5083	8342	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G23J_7937V__10163	8342	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
G01M_8418_V__6437	8346	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BBD0_V__3693	8352	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BBD1_V__10042	8375	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G01M_8418_V__8856	8380	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
BAM1_V__4464	8384	3	10744	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	unknown	unknown
AZE7_V__8809	8404	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
AZV1_V__8369	8407	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G23J_7937V__9583	8423	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BAY4_V__6134	8428	3	10501	Viruses	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	unknown	unknown
G18F_V9__9198	8445	3	10744	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	unknown	unknown
G23J_7937V__5390	8452	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7947_V5__7708	8453	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G01M_8519_V__4475	8458	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
BBN3_V__2995	8458	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
BBD0_V__1014	8470	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
BAY1_V__1667	8471	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
BAF1_V__3738	8515	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G21F_7876_V1__8069	8529	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G18F_V10__8149	8544	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
G23J_7940V__1000	8547	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G01M_8520_V__7118	8555	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G21F_7876_V1__6203	8558	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7878_V2__9018	8559	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
BAX2_V__3444	8565	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BAC3_V__2220	8567	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
AZB2_V__25	8568	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7876_V1__9752	8570	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
BAY1_V__543	8574	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
BBN3_V__8138	8586	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G01M_8197_V__4191	8592	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7876_V1__1856	8594	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
AZB1_V__7016	8596	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G23J_8064V__3004	8599	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
BBD0_V__2474	8603	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
AZX4_V__6436	8606	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
AZK4_V__5135	8643	3	10662	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unknown	unknown
BAH14_V__3017	8646	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7947_V5__4681	8646	3	28883	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unknown	unknown	unknown
G01M_8520_V__3614	8665	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G23J_8064V__332	8665	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
G21F_7878_V2__9541	8666	3	10699	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unknown	unknown
